search query,article date,article title,article summary
hurricane maria,2017-10-25T09:00:36+0000,"For an Endangered Animal, a Fire or Hurricane Can Mean the End","When a wildfire swept through Arizona, all but 35 rare red squirrels disappeared. After California’s fires and Hurricanes Harvey, Maria and Irma, so did other near-extinct animals."
hurricane maria,2017-10-04T20:22:33+0000,Trump Brings His Own Storm to Puerto Rico,"The troubled island’s bond prices plunged Wednesday after the president said the U.S. would wipe out its billions in debt, and creditors braced for a bigger haircut than expected."
hurricane maria,2017-10-03T23:08:57+0000,"As Trump Visits Offshore, Virgin Islands Struggle to Recover","Hurricane Maria smashed through parts of St. Croix in the Virgin Islands, and residents are busy restoring lives and neighborhoods."
hurricane maria,2017-10-05T00:10:35+0000,White House Asks Congress for $29 Billion in Hurricane Aid,The administration asked lawmakers to approve more relief for Puerto Rico and other areas battered by hurricanes and to shore up the federal flood insurance program.
hurricane maria,2017-10-15T14:00:01+0000,"A Life of Service Ends in Puerto Rico, but Lives On in the Bronx","Lorraine Montenegro, who died in the aftermath of Hurricane Maria, helped thousands of families in the South Bronx when the city had neither the money nor interest to do so."
hurricane maria,2017-10-03T21:06:22+0000,"Amid Promises of Aid, a Puerto Rico Still in Ruins",President Trump said Puerto Ricans should be “proud” of the low death toll after Hurricane Maria. But a tour of the island by New York Times reporters showed that vast humanitarian and logistical challenges remain.
hurricane maria,2017-10-09T20:38:50+0000,U.S.-Puerto Rico Basketball Game to Be Moved Because of Hurricane Damage,The World Cup qualifying game might be held in Orlando next month.
hurricane maria,2017-10-04T14:34:49+0000,Don’t Make Things Worse for Puerto Rico,"Big creditors are trying to disrupt the restructuring of the island’s huge debt. If they succeed, they will devastate post-hurricane rebuilding."
hurricane maria,2017-10-12T19:27:43+0000,House Approves $36.5 Billion Hurricane and Wildfire Aid Package,"The relief package is the second installment of aid passed by lawmakers to respond to this year’s hurricanes, and much more money will still be needed."
hurricane maria,2017-10-30T19:29:51+0000,U.S. Response to Storm-Hit Puerto Rico Is Criticized by U.N. Experts,The report comes as F.B.I. agents are reportedly looking into a $300 million disaster recovery deal involving a small Montana firm.
hurricane maria,2017-10-12T20:59:15+0000,Finding Water in Puerto Rico: An Endless Game of Cat and Mouse,"Three weeks after Hurricane Maria, much of Puerto Rico still lacks safe tap water, and bottling plants are crippled, leaving residents to scramble after scarce supplies from the mainland."
hurricane maria,2017-10-24T23:30:03+0000,"Some Puerto Rico Schools Reopen, Making Do Without Power","Teachers and students hugged, shared storm stories, and tried to get back to learning in the least hard-hit areas after a month lost to Hurricane Maria."
hurricane maria,2017-10-04T18:25:17+0000,Trump in Puerto Rico: ‘A Public Relations Fiasco’,Readers are critical of the president’s conduct.
hurricane maria,2017-10-03T19:41:21+0000,Trump in Puerto Rico: ‘You Really Got Hit’,"President Trump visited Puerto Rico, where 16 people are known to have died as a result of Hurricane Maria."
hurricane maria,2017-10-13T13:05:50+0000,"Trump: ‘We’ll Be There’ for Puerto Rico, a Day After Critical Messages","A day after warning that he “cannot keep” troops and emergency workers in the hurricane-ravaged island “forever,” the president signals solidarity."
hurricane maria,2017-10-01T19:23:54+0000,"For Ravaged Vieques, Solitude, Once an Allure, Is Now a Curse",Residents of this island off the coast of Puerto Rico feel even more cut off than other Puerto Ricans.
hurricane maria,2017-10-03T15:45:14+0000,"Trump Lobs Praise, and Paper Towels, to Puerto Rico Storm Victims","Surveying Hurricane Maria’s devastation, the president said local officials should be “proud” the storm led to far fewer deaths than during Hurricane Katrina."
hurricane maria,2017-10-07T17:16:36+0000,"Minus Electrical Grid, Puerto Rico Becomes Generator Island","With 90 percent of the island without power, Puerto Rico has become a place where houses, stores, apartments and public buildings run on diesel generators."
hurricane maria,2017-10-06T20:54:42+0000,"After Hurricanes, Schools Accommodate Puerto Rican Students","Some colleges and universities are offering in-state tuition to students from Puerto Rico, and elementary and high schools are preparing to accept displaced students."
hurricane maria,2017-10-03T07:21:14+0000,An Unfit President Fails Puerto Rico,Hurricane Maria is a lesson: We need a working executive branch.
hurricane maria,2017-10-03T10:02:28+0000,Listen to ‘The Daily’: Tragedy in Las Vegas and Puerto Rico,"We discuss the mass shooting that has left at least 59 people dead in Las Vegas, and the struggles of Puerto Ricans after Hurricane Maria."
hurricane maria,2017-10-02T18:32:03+0000,A Mapathon to Pinpoint Areas Hardest Hit in Puerto Rico,"Incomplete records of the island’s landscape can make it a challenge to deliver aid. Using crowdsourcing, volunteers at Columbia University are updating the maps."
hurricane maria,2017-10-05T14:44:31+0000,"After the Storm, a New Puerto Rican Pride","Friends share meals, volunteers direct traffic and streets are lined with extension cords so people can share power from “neighborhood generators.”"
hurricane maria,2017-10-26T17:35:04+0000,Powerless Puerto Rico,"Three-quarters of the island has no electricity, but a tiny power company whose owner knows a cabinet member has a $300 million contract."
hurricane maria,2017-10-16T15:45:53+0000,Sending Relief by Air and Sea to Puerto Rico From the Bronx,"As she leads a nonprofit’s aid effort, Lymaris Albors channels the anguish stirred by Hurricane Maria into delivering help to her homeland."
hurricane maria,2017-10-19T23:47:27+0000,"Carlos Beltran, With Puerto Rico on His Mind, Tries to Steady the Astros","As he helps coordinate relief efforts for the hurricane-ravaged island, Beltran, 40, is also trying to be a calming presence for a Houston team on the brink of elimination."
hurricane maria,2017-10-01T07:53:04+0000,‘S.N.L.’ Returns: Jay-Z and Michael Che Take on Trump,"“Write them a check with our money,” Mr. Che said of President Trump during a searing “Weekend Update” mini-monologue about aid to Puerto Rico."
hurricane maria,2017-10-29T14:00:01+0000,"On the Mainland, a Duty to Help Puerto Rico","As Puerto Rico recovers from Hurricane Maria’s devastation, experts and residents say this is the opportunity for its diaspora to advocate and assist in rebuilding efforts."
hurricane maria,2017-10-24T23:54:58+0000,"From Montana to Puerto Rico, a Small Firm Strikes a Powerful Deal",A $300 million contract between Whitefish Energy and Puerto Rican officials is drawing scrutiny in Washington.
hurricane maria,2017-10-05T14:44:18+0000,Tropical Storm Nate Expected to Hit Gulf Coast as a Hurricane,Tropical Storm Nate was expected to strengthen into a hurricane. Officials cautioned that residents from Louisiana to the Florida Panhandle were at risk.
hurricane maria,2017-10-10T18:53:10+0000,84 Percent of Puerto Rico Still Doesn’t Have Power,"A look at the recovery effort in Puerto Rico by the numbers, nearly three weeks after Hurricane Maria made landfall."
hurricane maria,2017-10-10T17:13:35+0000,"Puerto Rico’s Health Care Is in Dire Condition, Three Weeks After Maria","As the island struggles to recover from the devastation of Hurricane Maria, sick people remain in mortal peril. Hospitals are short of medicines, power supplies and staff."
hurricane maria,2017-10-04T11:41:04+0000,‘Are You FEMA?’ Reporter Returns to Islands to Find Despair,A politics correspondent who lived on St. Thomas 15 years ago is reminded how uniquely isolated America’s Caribbean territories are.
hurricane maria,2017-10-23T20:12:52+0000,U.S. Hospitals Wrestle With Shortages of Drug Supplies Made in Puerto Rico,Officials warn that Hurricane Maria’s effects on manufacturing on the island may be long-lasting.
hurricane maria,2017-10-24T09:00:28+0000,‘Like Going Back in Time’: Puerto Ricans Put Survival Skills to Use,"Using generators, rationing and even bonfires, Puerto Ricans have had to get creative to survive weeks without power or regular water and food after Hurricane Maria."
hurricane maria,2017-10-27T18:40:49+0000,FEMA Cites ‘Significant Concerns’ With Puerto Rico Power Contract,The federal disaster relief agency said it was looking into whether a contract between the island’s utility and a small Montana company was reasonable.
hurricane maria,2017-10-20T01:19:26+0000,Puerto Ricans Ask: When Will the Lights Come Back On?,"A month after Hurricane Maria knocked out power, 80 percent of Puerto Rico remains without electricity. And progress is slow."
hurricane maria,2017-10-04T07:07:57+0000,White House Dials Back Trump’s Vow to Clear Puerto Rico’s Debt,"Mick Mulvaney, the director of the Office of Management and Budget, said the island would have to solve its own fiscal woes despite the catastrophic damage it has endured from two powerful hurricanes."
hurricane maria,2017-10-09T17:26:29+0000,Politicians With Puerto Rican Roots Challenge Trump in Push for Aid,The devastation left by Hurricane Maria has ignited a dire sense of urgency for politicians who feel compelled to look after their ancestral homeland.
hurricane maria,2017-10-01T16:50:38+0000,"Puerto Rico Is Getting a Surge of Aid, Governor Says","Gov. Ricardo A. Rosselló said on Sunday that supplies and federal personnel were reaching the battered island, but he could not account for President Trump’s claim that all buildings had been inspected."
hurricane maria,2017-10-12T22:18:59+0000,Let Them Eat Paper Towels,Three and a half million American citizens are being abandoned.
hurricane maria,2017-10-30T16:55:17+0000,"José Andrés Fed Puerto Rico, and May Change How Aid Is Given","The chef’s huge effort is just the latest led by cooks, who are showing a more agile, locally based way to feed people after a disaster."
hurricane maria,2017-10-09T23:00:53+0000,A Doctor’s Abandoned Journey Into Isolated Puerto Rico,"A trip to a distant mountain town is thwarted by a washed-out road, demonstrating the challenge of reaching rural patients in need."
hurricane maria,2017-10-22T01:45:52+0000,Ex-Presidents and Trump Show Unity at Hurricane Benefit Concert,"The concert is part of a fund-raising campaign, One America Appeal, aimed at assisting hurricane recovery efforts."
hurricane maria,2017-10-24T13:36:21+0000,Would Repealing the Jones Act Help Puerto Rico?,"More than a month after Hurricane Maria devastated the American territory, a heated debate continues over a century-old shipping law."
hurricane maria,2017-10-09T09:00:25+0000,Wall Street Firms Gambled on Puerto Rico. They’re Losing.,Investors in real estate racked up big financial losses. Some are lobbying for federal aid that would help Puerto Rico — and their bottom lines.
hurricane maria,2017-10-26T10:00:02+0000,Why Doing Good Is Good for the Do-Gooder,Volunteering is linked to health benefits including lower blood pressure and decreased mortality rates.
hurricane maria,2017-10-11T22:32:39+0000,"10 Hurricanes in 10 Weeks: With Ophelia, a 124-Year-Old Record is Matched","With Tropical Storm Ophelia’s transition to Hurricane Ophelia, 2017 became the first year since 1893 in which 10 Atlantic storms in a row reached hurricane strength."
